distribution_id,category_id,cluster_id,date_id,status_id,total_products,total_merchants,avg_price,min_price,max_price,price_std_deviation,avg_rating,duplicates_detected,miscategorized_count,last_updated
69,2612,69,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
70,2612,70,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
71,2612,71,1,1,6,6,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
72,2612,72,1,1,9,9,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
73,2612,73,1,1,8,8,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
74,2612,74,1,1,13,13,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
75,2612,75,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
76,2612,76,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
77,2612,77,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
78,2612,78,1,1,9,9,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
79,2612,79,1,1,9,9,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
80,2612,80,1,1,7,7,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
81,2612,81,1,1,7,7,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
82,2612,82,1,1,12,12,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
83,2612,83,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
84,2612,84,1,1,8,8,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
85,2612,85,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
86,2612,86,1,1,11,11,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
87,2612,87,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
88,2612,88,1,1,12,12,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
89,2612,89,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
90,2612,90,1,1,6,6,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
91,2612,91,1,1,8,8,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
92,2612,92,1,1,6,6,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
93,2612,93,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
94,2612,94,1,1,7,7,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
95,2612,95,1,1,6,6,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
96,2612,96,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
97,2612,97,1,1,6,6,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
98,2612,98,1,1,9,9,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
99,2612,99,1,1,6,6,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
100,2612,100,1,1,8,8,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
101,2612,101,1,1,6,6,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
102,2612,102,1,1,7,7,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
103,2612,103,1,1,6,6,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
104,2612,104,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
105,2612,105,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
106,2612,106,1,1,6,6,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
107,2612,107,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
108,2612,108,1,1,6,6,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
109,2612,109,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
110,2612,110,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
111,2612,111,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
112,2612,112,1,1,7,7,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
113,2612,113,1,1,6,6,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
114,2612,114,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
115,2612,115,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
116,2612,116,1,1,7,7,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
117,2612,117,1,1,11,11,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
118,2612,118,1,1,7,7,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
119,2612,119,1,1,6,6,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
120,2612,120,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
121,2612,121,1,1,6,6,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
122,2612,122,1,1,7,7,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
123,2612,123,1,1,6,6,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
124,2612,124,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
125,2612,125,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
126,2612,126,1,1,7,7,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
127,2612,127,1,1,2,2,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
128,2612,128,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
129,2612,129,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
130,2612,130,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
131,2612,131,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
132,2612,132,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
133,2612,133,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
134,2612,134,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
135,2612,135,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
136,2612,136,1,1,7,7,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
137,2612,137,1,1,6,6,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
138,2612,138,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
139,2612,139,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
140,2612,140,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
141,2612,141,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
142,2612,142,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
143,2612,143,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
144,2612,144,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
145,2612,145,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
146,2612,146,1,1,7,7,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
147,2612,147,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
148,2612,148,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
149,2612,149,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
150,2612,150,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
151,2612,151,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
152,2612,152,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
153,2612,153,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
154,2612,154,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
155,2612,155,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
156,2612,156,1,1,7,7,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
157,2612,157,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
158,2612,158,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
159,2612,159,1,1,6,6,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
160,2612,160,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
161,2612,161,1,1,6,6,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
162,2612,162,1,1,7,7,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
163,2612,163,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
164,2612,164,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
165,2612,165,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
166,2612,166,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
167,2612,167,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
168,2612,168,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
169,2612,169,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
170,2612,170,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
171,2612,171,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
172,2612,172,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
173,2612,173,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
174,2612,174,1,1,6,6,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
175,2612,175,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
176,2612,176,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
177,2612,177,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
178,2612,178,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
179,2612,179,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
180,2612,180,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
181,2612,181,1,1,6,6,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
182,2612,182,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
183,2612,183,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
184,2612,184,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
185,2612,185,1,1,1,1,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
186,2612,186,1,1,6,6,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
187,2612,187,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
188,2612,188,1,1,1,1,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
189,2612,189,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
190,2612,190,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
191,2612,191,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
192,2612,192,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
193,2612,193,1,1,6,6,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
194,2612,194,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
195,2612,195,1,1,6,6,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
196,2612,196,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
197,2612,197,1,1,6,6,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
198,2612,198,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
199,2612,199,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
200,2612,200,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
201,2612,201,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
202,2612,202,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
203,2612,203,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
204,2612,204,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
205,2612,205,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
206,2612,206,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
207,2612,207,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
208,2612,208,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
209,2612,209,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
210,2612,210,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
211,2612,211,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
212,2612,212,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
213,2612,213,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
214,2612,214,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
215,2612,215,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
216,2612,216,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
217,2612,217,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
218,2612,218,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
219,2612,219,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
220,2612,220,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
221,2612,221,1,1,2,2,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
222,2612,222,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
223,2612,223,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
224,2612,224,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
225,2612,225,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
226,2612,226,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
227,2612,227,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
228,2612,228,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
229,2612,229,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
230,2612,230,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
231,2612,231,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
232,2612,232,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
233,2612,233,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
234,2612,234,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
235,2612,235,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
236,2612,236,1,1,2,2,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
237,2612,237,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
238,2612,238,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
239,2612,239,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
240,2612,240,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
241,2612,241,1,1,4,4,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
242,2612,242,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
243,2612,243,1,1,1,1,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
244,2612,244,1,1,5,5,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
245,2612,245,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
246,2612,246,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
247,2612,247,1,1,3,3,100000.0,95000.0,105000.0,2000.0,4.2,0,0,2025-06-15 14:34:59
